Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Trunk/60/Freeflow;0%;58.98396683;522.5439453;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Trunk/60/St+Go;0%;12.58528042;1541.477173;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/70/Freeflow;0%;68.23057556;584.038208;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/70/St+Go;0%;14.02360344;1664.737183;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/80/Freeflow;0%;76.98996735;584.0648193;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/80/St+Go;0%;14.96282387;1521.080322;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/90/Freeflow;0%;80.98495483;605.1585693;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/90/St+Go;0%;14.92321205;1521.466675;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/100/Freeflow;0%;80.98495483;605.1585693;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/100/St+Go;0%;17.56510925;1498.518555;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/110/Freeflow;0%;80.98495483;605.1585693;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Trunk/110/St+Go;0%;17.56510925;1498.518555;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr/50/Freeflow;0%;44.11668777;540.4801636;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr/50/St+Go;0%;12.31159401;1430.264404;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr/60/Freeflow;0%;53.10813522;558.6436768;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr/60/St+Go;0%;12.59135342;1541.605225;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/70/Freeflow;0%;61.89722443;621.1381226;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/70/St+Go;0%;14.01132965;1665.376221;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/80/Freeflow;0%;69.92864227;614.9384155;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/80/St+Go;0%;14.92914391;1523.374634;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/90/Freeflow;0%;74.85892487;636.8470459;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/90/St+Go;0%;14.94420338;1522.264282;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/100/Freeflow;0%;77.84263611;653.4953003;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr/100/St+Go;0%;17.55121231;1499.015015;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr-sin./50/Freeflow;0%;29.54488182;765.9002686;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr-sin./50/St+Go;0%;12.30992603;1430.434082;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr-sin./60/Freeflow;0%;37.59423828;603.1015625;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Distr-sin./60/St+Go;0%;14.21320534;1235.192993;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./70/Freeflow;0%;45.33221436;661.2930298;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./70/St+Go;0%;14.23865032;1339.772827;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./80/Freeflow;0%;57.01659012;598.8473511;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./80/St+Go;0%;14.62527943;1414.36377;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./90/Freeflow;0%;65.97034454;636.1448975;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./90/St+Go;0%;14.65394497;1414.258301;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./100/Freeflow;0%;65.97034454;636.1448975;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Distr-sin./100/St+Go;0%;14.65394497;1414.258301;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local/50/Freeflow;0%;43.483078;561.0262451;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local/50/St+Go;0%;12.31420994;1429.779419;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local/60/Freeflow;0%;50.96334076;549.9967651;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local/60/St+Go;0%;12.58691978;1541.198853;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local/70/Freeflow;0%;58.97092438;617.1812744;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local/70/St+Go;0%;14.03011417;1665.694458;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local/80/Freeflow;0%;66.54593658;610.9783325;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local/80/St+Go;0%;14.95651627;1522.855225;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local-sin./50/Freeflow;0%;34.38832855;824.4262695;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local-sin./50/St+Go;0%;12.30809689;1430.379639;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local-sin./60/Freeflow;0%;42.32082367;569.3639526;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Local-sin./60/St+Go;0%;14.21420479;1235.175537;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local-sin./70/Freeflow;0%;48.24443436;651.7869263;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local-sin./70/St+Go;0%;14.2218647;1340.891846;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local-sin./80/Freeflow;0%;54.09783936;738.5632935;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;RUR/Local-sin./80/St+Go;0%;14.62833023;1414.377319;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Access/30/Freeflow;0%;31.26568413;739.5637817;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Access/30/St+Go;0%;9.475381851;1374.036743;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Access/40/Freeflow;0%;34.60966873;825.0045166;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Access/40/St+Go;0%;11.68858147;1305.265625;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Access/50/Freeflow;0%;39.60968781;620.7791138;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;RUR/Access/50/St+Go;0%;12.30923748;1430.203491;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./80/Freeflow;0%;75.92483521;638.6588135;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./80/St+Go;0%;14.91616917;1634.192505;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./90/Freeflow;0%;78.81019592;651.6210327;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./90/St+Go;0%;17.51995659;1611.075684;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./100/Freeflow;0%;81.89854431;666.5967407;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./100/St+Go;0%;17.5521698;1611.421021;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./110/Freeflow;0%;81.89854431;666.5967407;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./110/St+Go;0%;17.5521698;1611.421021;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./120/Freeflow;0%;81.89854431;666.5967407;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./120/St+Go;0%;17.5521698;1611.421021;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./130/Freeflow;0%;81.89854431;666.5967407;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);MW;URB/MW-Nat./130/St+Go;0%;17.5521698;1611.421021;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/60/Freeflow;0%;59.17820358;518.4865112;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/60/St+Go;0%;12.58366489;1540.994263;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/70/Freeflow;0%;66.76604462;544.7483521;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/70/St+Go;0%;14.04427338;1530.873535;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/80/Freeflow;0%;75.94033813;581.4504395;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/80/St+Go;0%;14.94562721;1408.751831;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/90/Freeflow;0%;78.82913208;595.6864624;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/90/St+Go;0%;17.57202721;1378.580566;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/100/Freeflow;0%;81.91903687;612.0623779;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/100/St+Go;0%;17.59117699;1378.855103;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/110/Freeflow;0%;81.91903687;612.0623779;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/MW-City/110/St+Go;0%;17.59117699;1378.855103;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-Nat./70/Freeflow;0%;59.74819946;597.7476807;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-Nat./70/St+Go;0%;14.04399109;1532.626343;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./80/Freeflow;0%;71.59087372;561.065918;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./80/St+Go;0%;14.96419716;1520.932251;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./90/Freeflow;0%;80.98495483;605.1585693;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./90/St+Go;0%;14.94564915;1522.46936;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./100/Freeflow;0%;80.98495483;605.1585693;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./100/St+Go;0%;17.54867554;1499.038818;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./110/Freeflow;0%;80.98495483;605.1585693;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-Nat./110/St+Go;0%;17.54867554;1499.038818;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-City/50/Freeflow;0%;46.32941818;625.8138428;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-City/50/St+Go;0%;12.3051796;1429.87439;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-City/60/Freeflow;0%;53.91099167;532.5720215;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-City/60/St+Go;0%;12.31533623;1429.977661;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-City/70/Freeflow;0%;59.74819946;597.7476807;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Trunk-City/70/St+Go;0%;14.04399109;1532.626343;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-City/80/Freeflow;0%;71.59087372;561.065918;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-City/80/St+Go;0%;14.96419716;1520.932251;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-City/90/Freeflow;0%;80.98495483;605.1585693;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Trunk-City/90/St+Go;0%;14.94564915;1522.46936;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/30/Freeflow;0%;27.4162674;557.8525391;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/30/St+Go;0%;9.478362083;1373.924438;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/40/Freeflow;0%;33.50610352;608.6491089;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/40/St+Go;0%;11.68826866;1305.292236;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/50/Freeflow;0%;38.26006699;615.7890625;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/50/St+Go;0%;12.30904865;1430.168457;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/60/Freeflow;0%;49.39422989;595.1105957;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/60/St+Go;0%;12.30708694;1430.307373;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/70/Freeflow;0%;56.86996078;590.1671753;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/70/St+Go;0%;14.04912186;1532.392822;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Distr/80/Freeflow;0%;64.98410034;581.4678345;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Rural;URB/Distr/80/St+Go;0%;14.94663811;1521.981323;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/30/Freeflow;0%;26.79255676;578.6569214;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/30/St+Go;0%;9.478365898;1373.924194;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/40/Freeflow;0%;33.21426392;639.6355591;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/40/St+Go;0%;11.68559265;1305.473145;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;0%;38.16640472;605.7132568;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;0%;12.30854416;1430.256348;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/60/Freeflow;0%;49.06825256;595.9283447;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Local/60/St+Go;0%;12.30997181;1430.276978;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Access/30/Freeflow;0%;25.41453743;658.9417114;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Access/30/St+Go;0%;9.478380203;1373.92334;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Access/40/Freeflow;0%;28.57451057;797.2437134;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Access/40/St+Go;0%;11.68801498;1305.333008;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Access/50/Freeflow;0%;31.0663147;688.4475098;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Access/50/St+Go;0%;12.30746078;1430.166626;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/80/Freeflow;0%;81.29530334;650.0991821;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/80/St+Go;0%;14.93148136;1740.349243;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/90/Freeflow;0%;83.29416656;652.3938599;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/90/St+Go;0%;17.55766296;1718.557007;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/100/Freeflow;0%;86.29055786;673.5550537;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/100/St+Go;0%;17.57118225;1719.299561;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/110/Freeflow;0%;86.29055786;673.5550537;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/110/St+Go;0%;17.57118225;1719.299561;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/120/Freeflow;0%;86.29055786;673.5550537;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/120/St+Go;0%;17.57118225;1719.299561;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/130/Freeflow;0%;86.29055786;673.5550537;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/130/St+Go;0%;17.57118225;1719.299561;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/>130/Freeflow;0%;86.29211426;673.1766968;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/>130/St+Go;0%;17.58165741;1718.95459;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/Semi-MW/90/Freeflow;0%;80.98332214;670.1383667;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/Semi-MW/90/St+Go;0%;17.54374123;1719.007813;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/Semi-MW/110/Freeflow;0%;80.98332214;670.1383667;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/Semi-MW/110/St+Go;0%;17.54374123;1719.007813;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Trunk/60/Freeflow;0%;58.98396683;557.6526489;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Trunk/60/St+Go;0%;12.58528042;1645.036987;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/70/Freeflow;0%;68.23057556;623.2842407;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/70/St+Go;0%;14.02360344;1776.59729;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;0%;76.98996735;623.312439;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;0%;14.96282387;1623.287598;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/90/Freeflow;0%;80.98495483;645.8240356;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/90/St+Go;0%;14.92321205;1623.700195;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/100/Freeflow;0%;80.98495483;645.8240356;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/100/St+Go;0%;17.56510925;1599.210327;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/110/Freeflow;0%;80.98495483;645.8240356;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/110/St+Go;0%;17.56510925;1599.210327;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr/50/Freeflow;0%;44.11668777;576.7926636;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr/50/St+Go;0%;12.31159401;1526.353027;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr/60/Freeflow;0%;53.10813522;596.177002;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr/60/St+Go;0%;12.59135342;1645.173828;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/70/Freeflow;0%;61.89722443;662.8765869;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/70/St+Go;0%;14.01132965;1777.279297;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/80/Freeflow;0%;69.92864227;656.260437;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/80/St+Go;0%;14.92914391;1625.736084;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/90/Freeflow;0%;74.85892487;679.6414185;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/90/St+Go;0%;14.94420338;1624.551147;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/100/Freeflow;0%;77.84263611;697.4084473;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr/100/St+Go;0%;17.55121231;1599.740112;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr-sin./50/Freeflow;0%;29.54488182;817.3565674;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr-sin./50/St+Go;0%;12.30992603;1526.534058;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr-sin./60/Freeflow;0%;37.59423828;643.6212158;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Distr-sin./60/St+Go;0%;14.21320534;1318.176147;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./70/Freeflow;0%;45.33221436;705.729248;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./70/St+Go;0%;14.23865032;1429.797485;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./80/Freeflow;0%;57.01659012;639.0879517;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./80/St+Go;0%;14.62527943;1509.400757;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./90/Freeflow;0%;65.97034454;678.8921509;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./90/St+Go;0%;14.65394497;1509.28833;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./100/Freeflow;0%;65.97034454;678.8921509;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Distr-sin./100/St+Go;0%;14.65394497;1509.28833;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Local/50/Freeflow;0%;43.483078;598.7192383;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Local/50/St+Go;0%;12.31420994;1525.835327;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Local/60/Freeflow;0%;50.96334076;586.9492188;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2(total);Urban;RUR/Local/60/St+Go;0%;12.58691978;1644.739624;;;
